CNAE;descricao;categoria;Justificativa com Base Lei 4186.2007;inscricao;ZONA_CORREDOR
;;;;3015300;2A2
;;;;3015400;2A2
;;;;3015500;2A2
;;;;3015600;2A2
;;;;3015700;2A2
;;;;3015800;2A2
;;;;3015900;2A2
;;;;3016000;2A2
;;;;3016100;2A2
;;;;3016200;2A2
;;;;3016300;2A2
;;;;3016400;2A2
;;;;3016500;2A2
;;;;3016600;2A2
;;;;3016700;2A2
;;;;3016800;2A2
;;;;3016900;2A2
;;;;3017000;2A2
;;;;3017100;2A2
;;;;3017200;2A2
;;;;3017300;2A2
;;;;3017400;2A2
;;;;3017500;2A2
;;;;3017600;2A2
;;;;3017700;2A2
;;;;3017800;2A2
;;;;3017900;2A2
;;;;3018000;2A2
;;;;3018100;2A2
;;;;3018200;2A2
;;;;3018300;2A2
;;;;3018400;2A2
;;;;3018500;2A2
;;;;3018600;2A2
;;;;3018700;2A2
;;;;3018800;2A2
;;;;3018900;2A2
;;;;3019000;2A2
;;;;3019100;2A2
;;;;3019200;2A2
;;;;3019300;2A2
;;;;3019400;2A2
;;;;3019500;2A2
;;;;3019600;2A2
;;;;3019700;2A2
;;;;3019800;2A2
;;;;3019900;2A2
;;;;3020000;2A2
;;;;3020100;2A2
;;;;3020300;2A2
;;;;3020400;2A2
;;;;3020500;2A2
;;;;3020600;2A2
;;;;3020700;2A2
;;;;3020800;2A2
;;;;3020900;2A2
;;;;3021000;2A2
;;;;3021100;2A2
;;;;3021200;2A2
;;;;3021300;2A2
;;;;3021400;2A2
;;;;3021500;2A2
;;;;3021600;2A2
;;;;3021700;2A2
;;;;3021800;2A2
;;;;3021900;2A2
;;;;3022000;2A2
;;;;3022100;2A2
;;;;3022200;2A2
;;;;3022300;2A2
;;;;3022400;2A2
;;;;3022500;2A2
;;;;3022600;2A2
;;;;3022700;2A2
;;;;3022800;2A2
;;;;3022900;2A2
;;;;3023000;2A2
;;;;3023100;2A2
;;;;3023200;2A2
;;;;3023300;2A2
;;;;3023400;2A2
;;;;3023500;2A2
;;;;3023600;2A2
;;;;3023700;2A2
;;;;3023800;2A2
;;;;3023900;2A2
;;;;3024000;3B2
;;;;3024100;3B2
;;;;3024200;3B2
;;;;3024300;3B2
;;;;3024500;3B2
;;;;3024600;3B2
;;;;3024800;2A2
;;;;3024900;2A2
;;;;3025000;2A2
;;;;3025100;2A2
;;;;3025200;2A2
;;;;3025300;2A2
;;;;3025400;2A2
;;;;3025500;2A2
;;;;3025600;2A2
;;;;3025700;2A2
;;;;3025800;2A2
;;;;3025900;2A2
;;;;3026000;2A2
;;;;3026100;2A2
;;;;3026300;2A2
;;;;3026400;2A2
;;;;3026500;2A2
;;;;3026600;2A2
;;;;3026700;2A2
;;;;3026800;2A2
;;;;3026900;2A2
;;;;3027000;2A2
;;;;3027100;2A2
;;;;3027200;2A2
;;;;3027300;2A2
;;;;3027400;2A2
;;;;3027500;2A2
;;;;3027600;2A2
;;;;3027700;2A2
;;;;3027800;2A2
;;;;3027900;2A2
;;;;3028000;2A2
;;;;3028100;2A2
;;;;3028200;2A2
;;;;3028300;2A2
;;;;3028400;2A2
;;;;3028500;2A2
;;;;3028600;2A2
;;;;3028700;2A2
;;;;3028800;2A2
;;;;3028900;2A2
;;;;3029000;2A2
;;;;3029100;2A2
;;;;3029200;2A2
;;;;3029300;2A2
;;;;3029400;2A2
;;;;3029500;2A2
;;;;3029600;2A2
;;;;3029700;2A2
;;;;3029900;2A2
;;;;3030000;2A2
;;;;3030100;2A2
;;;;3030200;2A2
;;;;3030300;2A2
;;;;3030400;2A2
;;;;3030500;2A2
;;;;3030600;2A2
;;;;3030700;2A2
;;;;3030800;2A2
;;;;3030900;2A2
;;;;3031000;2A2
;;;;3031100;2A2
;;;;3031200;2A2
;;;;3031300;2A2
;;;;3031400;2A2
;;;;3031500;2A2
;;;;3031600;2A2
;;;;3031700;2A2
;;;;3031800;2A2
;;;;3031900;2A2
;;;;3032000;2A2
;;;;3032100;2A2
;;;;3032200;2A2
;;;;3032300;2A2
;;;;3032400;2A2
;;;;3032500;2A2
;;;;3032600;2A2
;;;;3032700;2A2
;;;;3032800;2A2
;;;;3032900;2A2
;;;;3033000;2A2
;;;;3033100;2A2
;;;;3033200;2A2
;;;;3033300;2A2
;;;;3033400;2A2
;;;;3033500;2A2
;;;;3033600;2A2
;;;;3033700;2A2
;;;;3033800;2A2
;;;;3033900;2A2
;;;;3034000;2A2
;;;;3034100;2A2
;;;;3034400;2A2
;;;;3034500;2A2
;;;;3034600;2A2
;;;;3034700;2A2
;;;;3034800;2A2
;;;;3034900;2A2
;;;;3035000;2A2
;;;;3035100;2A2
;;;;3035200;2A2
;;;;3035300;2A2
;;;;3035400;2A2
;;;;3035500;2A2
;;;;3035600;2A2
;;;;3035800;3F2
;;;;3035900;2A2
;;;;3036100;4C2
;;;;3036200;4C2
;;;;3036300;4C2
;;;;3036400;4C2
;;;;3036500;corredor_1
;;;;3036600;corredor_1
;;;;3036700;corredor_1
;;;;3036800;corredor_1
;;;;3036900;corredor_1
;;;;3037000;2Ax
;;;;3037100;2Ax
;;;;3037200;2Ax
;;;;3037300;2Ax
;;;;3037400;2Ax
;;;;3037500;2Ax
;;;;3037600;2Ax
;;;;3037700;2Ax
;;;;3037800;2Ax
;;;;3037900;2Ax
;;;;3038000;2Ax
;;;;3038300;corredor_2
;;;;3038300;corredor_3
;;;;3038400;corredor_3
;;;;3038500;corredor_3
;;;;3038900;corredor_3
;;;;3039000;corredor_3
;;;;3039100;corredor_3
;;;;3039300;2A2
;;;;3039500;2Ax
;;;;3039600;2A2
;;;;3039700;2A2
;;;;3039800;2Ax
;;;;3039900;2A2
;;;;3040000;2A2
;;;;3040200;2A2
;;;;3040300;2Ax
;;;;3040400;2Ax
;;;;3040500;2Ax
;;;;3040800;2Ax
;;;;3040900;2Ax
;;;;3041000;2Ax
;;;;3041100;2Ax
;;;;3041200;2Ax
;;;;3041300;2Ax
;;;;3041400;2Ax
;;;;3041500;2Ax
;;;;3041600;2Ax
;;;;3041700;2Ax
;;;;3041800;2Ax
;;;;3041900;2Ax
;;;;3042000;2Ax
;;;;3042100;2Ax
;;;;3042200;2Ax
;;;;3042300;2Ax
;;;;3042400;2Ax
;;;;3042500;2Ax
;;;;3042600;2Ax
;;;;3042700;2Ax
;;;;3042800;2Ax
;;;;3042900;2Ax
;;;;3043000;2Ax
;;;;3043100;2Ax
;;;;3043200;2Ax
;;;;3043300;2Ax
;;;;3043400;2Ax
;;;;3043500;2Ax
;;;;3043600;2Ax
;;;;3043700;3B2
;;;;3043800;2A2
;;;;3043900;corredor_2
;;;;3044000;2A2
;;;;3044100;2A2
;;;;3044400;0
;;;;3044500;0
;;;;3044600;0
;;;;3044900;2Ax
;;;;3045000;3C2
;;;;3045100;corredor_1
;;;;3045200;corredor_1
;;;;3045300;corredor_1
;;;;3045400;corredor_1
;;;;3045500;3F2
;;;;3045600;3F2
;;;;3045700;3F2
;;;;3045800;3F2
;;;;3045900;3F2
;;;;3046000;3F2
;;;;3046200;3F2
;;;;3046300;3F2
;;;;3046400;3F2
;;;;3046500;3F2
;;;;3046600;3F2
;;;;3046700;3F2
;;;;3046800;3F2
;;;;3046900;3F2
;;;;3047000;3F2
;;;;3047100;3F2
;;;;3047200;3F2
;;;;3047300;3F2
;;;;3047400;3F2
;;;;3047500;3F2
;;;;3047600;3F2
;;;;3047800;3F2
;;;;3047900;3F2
;;;;3048000;3F2
;;;;3048200;3F2
;;;;3048400;3F2
;;;;3048600;3F2
;;;;3048700;3F2
;;;;3048800;3F2
;;;;3048900;3F2
;;;;3049000;3F2
;;;;3049100;3F2
;;;;3049200;3F2
;;;;3049300;3F2
;;;;3049400;3F2
;;;;3049500;3F2
;;;;3049600;3F2
;;;;3049700;3F2
;;;;3049800;3F2
;;;;3049900;3F2
;;;;3050000;3F2
;;;;3050100;3F2
;;;;3050200;3F2
;;;;3050300;3F2
;;;;3050400;3F2
;;;;3050500;3F2
;;;;3050600;3F2
;;;;3050700;3F2
;;;;3050800;3F2
;;;;3050900;3F2
;;;;3051000;3F2
;;;;3051100;3F2
;;;;3051200;3F2
;;;;3051300;3F2
;;;;3051400;3F2
;;;;3051500;3F2
;;;;3051800;3F2
;;;;3051900;3F2
;;;;3052000;3F2
;;;;3052100;3F2
;;;;3052200;3F2
;;;;3052300;3F2
;;;;3052400;3F2
;;;;3052500;3F2
;;;;3052600;3F2
;;;;3052700;3F2
;;;;3052800;3F2
;;;;3052900;3F2
;;;;3053000;3F2
;;;;3053100;3F2
;;;;3053200;3F2
;;;;3053300;3F2
;;;;3053400;3F2
;;;;3053500;3F2
;;;;3053600;3F2
;;;;3053700;3F2
;;;;3053800;3F2
;;;;3053900;3F2
;;;;3054000;3F2
;;;;3054100;3F2
;;;;3054200;3F2
;;;;3054300;3F2
;;;;3054400;3F2
;;;;3054500;3F2
;;;;3054600;3F2
;;;;3054700;3F2
;;;;3054800;3F2
;;;;3054900;3F2
;;;;3055000;3F2
;;;;3055100;3F2
;;;;3055200;3F2
;;;;3055300;3F2
;;;;3055400;3F2
;;;;3055500;3F2
;;;;3055600;3F2
;;;;3055700;3F2
;;;;3055800;3F2
;;;;3055900;3F2
;;;;3056000;3F2
;;;;3056100;3F2
;;;;3056200;3F2
;;;;3056300;3F2
;;;;3056400;3F2
;;;;3056500;3F2
;;;;3056600;3F2
;;;;3056700;3F2
;;;;3056800;3F2
;;;;3056900;3F2
;;;;3057000;3F2
;;;;3057100;3F2
;;;;3057200;3F2
;;;;3057300;3F2
;;;;3057400;3F2
;;;;3057500;3F2
;;;;3057600;3F2
;;;;3057700;3F2
;;;;3057800;3F2
;;;;3057900;3F2
;;;;3058000;3F2
;;;;3058100;3F2
;;;;3058200;3F2
;;;;3058300;3F2
;;;;3058400;3F2
;;;;3058500;3F2
;;;;3058600;3F2
;;;;3058700;3F2
;;;;3058900;3F2
;;;;3059000;3F2
;;;;3059100;3F2
;;;;3059400;3F2
;;;;3059500;3F2
;;;;3059600;3F2
;;;;3059700;3F2
;;;;3059800;3F2
;;;;3059900;3F2
;;;;3060000;3F2
;;;;3060100;3F2
;;;;3060200;3F2
;;;;3060300;3F2
;;;;3060400;3F2
;;;;3060500;3F2
;;;;3060600;3F2
;;;;3060900;3F2
;;;;3061000;3F2
;;;;3061100;3F2
;;;;3061200;3F2
;;;;3061300;3F2
;;;;3061400;3F2
;;;;3061500;3F2
;;;;3061600;3F2
;;;;3061700;3F2
;;;;3061800;3F2
;;;;3061900;3F2
;;;;3062000;3F2
;;;;3062100;3F2
;;;;3062200;3F2
;;;;3062300;3F2
;;;;3062400;3F2
;;;;3062500;3F2
;;;;3062600;3F2
;;;;3062700;3F2
;;;;3062800;3F2
;;;;3062900;3F2
;;;;3063000;3F2
;;;;3063100;3F2
;;;;3063200;3F2
;;;;3063300;3F2
;;;;3063400;3F2
;;;;3063500;3F2
;;;;3063600;3F2
;;;;3063700;3F2
;;;;3063800;3F2
;;;;3064000;3F2
;;;;3064100;3F2
;;;;3064300;3F2
;;;;3064600;3F2
;;;;3064700;3F2
;;;;3064800;3F2
;;;;3065000;3F2
;;;;3065100;3F2
;;;;3065200;3F2
;;;;3065300;3F2
;;;;3065400;3F2
;;;;3065500;3F2
;;;;3065600;3F2
;;;;3065700;3F2
;;;;3065800;3F2
;;;;3065900;3F2
;;;;3066000;3F2
;;;;3066100;3F2
;;;;3066200;3F2
;;;;3066400;3F2
;;;;3066500;3F2
;;;;3066600;3F2
;;;;3066700;3F2
;;;;3066800;3F2
;;;;3066900;3F2
;;;;3067000;3F2
;;;;3067100;3F2
;;;;3067200;3F2
;;;;3067300;3F2
;;;;3067400;3F2
;;;;3067500;3F2
;;;;3067600;3F2
;;;;3067700;3F2
;;;;3067800;3F2
;;;;3067900;3F2
;;;;3068000;3F2
;;;;3068100;3F2
;;;;3068200;3F2
;;;;3068300;3F2
;;;;3068400;3F2
;;;;3068500;3F2
;;;;3068600;3F2
;;;;3068700;3F2
;;;;3068800;3F2
;;;;3068900;3F2
;;;;3069000;3F2
;;;;3069100;3F2
;;;;3069200;3F2
;;;;3069300;3F2
;;;;3069400;3F2
;;;;3069500;3F2
;;;;3069600;3F2
;;;;3069700;3F2
;;;;3069800;3F2
;;;;3069900;3F2
;;;;3070000;3F2
;;;;3070100;3F2
;;;;3070200;3F2
;;;;3070300;3F2
;;;;3070400;3F2
;;;;3070500;3F2
;;;;3070600;3F2
;;;;3070700;3F2
;;;;3070800;3F2
;;;;3070900;3F2
;;;;3071200;3F2
;;;;3071300;3F2
;;;;3071400;3F2
;;;;3071700;3F2
;;;;3071800;3F2
;;;;3071900;3F2
;;;;3072000;3F2
;;;;3072100;3F2
;;;;3072200;3F2
;;;;3072300;3F2
;;;;3072400;3F2
;;;;3072500;3F2
;;;;3072600;3F2
;;;;3072700;3F2
;;;;3072800;3F2
;;;;3072900;3F2
;;;;3073000;3F2
;;;;3073100;3F2
;;;;3073200;3F2
;;;;3073300;3F2
;;;;3073400;3F2
;;;;3073500;3F2
;;;;3073600;3F2
;;;;3073700;3F2
;;;;3073800;3F2
;;;;3073900;3F2
;;;;3074200;3F2
;;;;3074300;3F2
;;;;3074400;3F2
;;;;3074500;3F2
;;;;3074600;3F2
;;;;3074700;3F2
;;;;3074800;3F2
;;;;3074900;3F2
;;;;3075000;3F2
;;;;3075100;3F2
;;;;3075200;3F2
;;;;3075300;3F2
;;;;3075400;3F2
;;;;3075500;3F2
;;;;3075600;3F2
;;;;3075700;3F2
;;;;3075800;3F2
;;;;3075900;3F2
;;;;3076000;3F2
;;;;3076100;3F2
;;;;3076200;3F2
;;;;3076300;3F2
;;;;3076400;3F2
;;;;3076500;3F2
;;;;3076600;3F2
;;;;3076700;3F2
;;;;3076800;3F2
;;;;3076900;3F2
;;;;3077000;3F2
;;;;3077100;3F2
;;;;3077200;3F2
;;;;3077300;3F2
;;;;3077400;3F2
;;;;3077500;3F2
;;;;3077600;3F2
;;;;3077700;3F2
;;;;3077800;3F2
;;;;3077900;3F2
;;;;3078000;3F2
;;;;3078200;3F2
;;;;3078300;3F2
;;;;3078400;3F2
;;;;3078500;3F2
;;;;3078600;3F2
;;;;3078700;3F2
;;;;3078800;3F2
;;;;3078900;3F2
;;;;3079000;3F2
;;;;3079100;3F2
;;;;3079200;3F2
;;;;3079300;3F2
;;;;3079400;3F2
;;;;3079500;3F2
;;;;3079600;3F2
;;;;3079700;3F2
;;;;3079800;3F2
;;;;3080100;3F2
;;;;3080200;3F2
;;;;3080300;3F2
;;;;3080400;3F2
;;;;3080500;3F2
;;;;3080600;3F2
;;;;3080700;3F2
;;;;3080800;3F2
;;;;3080900;3F2
;;;;3081000;3F2
;;;;3081100;3F2
;;;;3081200;3F2
;;;;3081300;3F2
;;;;3081400;3F2
;;;;3081500;3F2
;;;;3081600;3F2
;;;;3081700;3F2
;;;;3081800;3F2
;;;;3081900;3F2
;;;;3082000;3F2
;;;;3082100;3F2
;;;;3082200;3F2
;;;;3082300;3F2
;;;;3082400;3F2
;;;;3082500;3F2
;;;;3082600;3F2
;;;;3082700;3F2
;;;;3082800;3F2
;;;;3082900;3F2
;;;;3083000;3F2
;;;;3083100;3F2
;;;;3083200;3F2
;;;;3083300;3F2
;;;;3083400;3F2
;;;;3083500;3F2
;;;;3083600;3F2
;;;;3083700;3F2
;;;;3083800;3F2
;;;;3083900;3F2
;;;;3084000;2A2
;;;;3084100;2A2
;;;;3084200;2A2
;;;;3084300;2A2
;;;;3084400;2A2
;;;;3084500;2A2
;;;;3084900;corredor_1
;;;;3085000;corredor_1
;;;;3085100;corredor_1
;;;;3085200;corredor_1
;;;;3085300;2A2
;;;;3085400;2A2
;;;;3085500;2A2
;;;;3085600;2A2
;;;;3085700;2A2
;;;;3085800;2A2
;;;;3085900;2A2
;;;;3086000;2A2
;;;;3086100;2A2
;;;;3086200;2A2
;;;;3086300;2A2
;;;;3086400;2A2
;;;;3086500;2A2
;;;;3086600;2A2
;;;;3086700;2A2
;;;;3086800;2A2
;;;;3086900;2A2
;;;;3087000;2A2
;;;;3087100;2A2
;;;;3087200;2A2
;;;;3087300;2A2
;;;;3087400;2A2
;;;;3087500;2A2
;;;;3087600;2A2
;;;;3087700;2A2
;;;;3087800;2A2
;;;;3087900;2A2
;;;;3088000;2A2
;;;;3088100;2A2
;;;;3088200;2A2
;;;;3088300;2A2
;;;;3088400;2A2
;;;;3088500;2A2
;;;;3088600;2A2
;;;;3088700;2A2
;;;;3088800;2A2
;;;;3088900;2A2
;;;;3089000;2A2
;;;;3089100;2A2
;;;;3089200;2A2
;;;;3089300;2A2
;;;;3089400;2A2
;;;;3089500;2A2
;;;;3089600;2A2
;;;;3089700;2A2
;;;;3089800;2A2
;;;;3089900;2A2
;;;;3090000;2A2
;;;;3090100;2A2
;;;;3090200;2A2
;;;;3090300;2A2
;;;;3090400;2A2
;;;;3090500;2A2
;;;;3090600;2A2
;;;;3090700;2A2
;;;;3090800;2A2
;;;;3090900;2A2
;;;;3091000;2A2
;;;;3091100;2A2
;;;;3091200;2A2
;;;;3091300;2A2
;;;;3091400;2A2
;;;;3091500;2A2
;;;;3091600;2A2
;;;;3091700;2A2
;;;;3091800;2A2
;;;;3091900;2A2
;;;;3092000;2A2
;;;;3092100;2A2
;;;;3092200;2A2
;;;;3092300;2A2
;;;;3092400;2A2
;;;;3092500;2A2
;;;;3092600;2A2
;;;;3092700;2A2
;;;;3092800;2A2
;;;;3092900;2A2
;;;;3093000;2A2
;;;;3093100;2A2
;;;;3093200;2A2
;;;;3093300;2A2
;;;;3093400;2A2
;;;;3093500;2A2
;;;;3093600;2A2
;;;;3093700;2A2
;;;;3093800;2A2
;;;;3093900;2A2
;;;;3094000;2A2
;;;;3094100;2A2
;;;;3094200;2A2
;;;;3094300;2A2
;;;;3094400;2A2
;;;;3094500;2A2
;;;;3094600;2A2
;;;;3094700;2A2
;;;;3094800;2A2
;;;;3094900;2A2
;;;;3095000;2A2
;;;;3095100;2A2
;;;;3095200;2A2
;;;;3095300;2A2
;;;;3095400;2A2
;;;;3095500;2A2
;;;;3095600;2A2
;;;;3095700;2A2
;;;;3096100;2A2
;;;;3096200;corredor_2
;;;;3096300;4B2
;;;;3096400;4B2
;;;;3096500;4B2
;;;;3096600;4B2
;;;;3096700;4B2
;;;;3096800;4B2
;;;;3096900;4B2
;;;;3097000;4B2
;;;;3097100;4B2
;;;;3097200;4B2
;;;;3097300;4B2
;;;;3097400;4B2
;;;;3097500;4B2
;;;;3097700;4B2
;;;;3097800;4B2
;;;;3097900;4B2
;;;;3098000;4B2
;;;;3098100;4B2
;;;;3098200;4B2
;;;;3098300;4B2
;;;;3098400;4B2
;;;;3098500;4B2
;;;;3098600;4B2
;;;;3098700;4B2
;;;;3098800;4B2
;;;;3098900;4B2
;;;;3099000;4B2
;;;;3099100;4B2
;;;;3099200;4B2
;;;;3099300;4B2
;;;;3099400;4B2
;;;;3099500;4B2
;;;;3099600;4B2
;;;;3099700;4B2
;;;;3099800;4B2
;;;;3099900;4B2
;;;;3100000;4B2
;;;;3100100;4B2
;;;;3100200;4B2
;;;;3100300;4B2
;;;;3100400;4B2
;;;;3100500;4B2
;;;;3100600;4B2
;;;;3100700;4B2
;;;;3100800;4B2
;;;;3100900;4B2
;;;;3101000;4B2
;;;;3101100;4B2
;;;;3101200;4B2
;;;;3101300;4B2
;;;;3101400;4B2
;;;;3101500;4B2
;;;;3101600;4B2
;;;;3101700;4B2
;;;;3101800;4B2
;;;;3101900;4B2
;;;;3102000;4B2
;;;;3102100;4B2
;;;;3102200;4B2
;;;;3102300;4B2
;;;;3102400;4B2
;;;;3102500;4B2
;;;;3102600;4B2
;;;;3102700;4B2
;;;;3102800;4B2
;;;;3102900;4B2
;;;;3103000;4B2
;;;;3103100;4B2
;;;;3103200;4B2
;;;;3103300;4B2
;;;;3103400;4B2
;;;;3103500;4B2
;;;;3103600;4B2
;;;;3103700;4B2
;;;;3103800;4B2
;;;;3103900;4B2
;;;;3104000;4B2
;;;;3104100;4B2
;;;;3104200;4B2
;;;;3104300;4B2
;;;;3104400;4B2
;;;;3104500;4B2
;;;;3104600;4B2
;;;;3104700;4B2
;;;;3104800;4B2
;;;;3104900;4B2
;;;;3105000;4B2
;;;;3105100;4B2
;;;;3105200;4B2
;;;;3105300;4B2
;;;;3105400;4B2
;;;;3105500;4B2
;;;;3105600;4B2
;;;;3105700;4B2
;;;;3105800;4B2
;;;;3105900;4B2
;;;;3106000;4B2
;;;;3106100;4B2
;;;;3106200;4B2
;;;;3106300;4B2
;;;;3106400;4B2
;;;;3106500;4B2
;;;;3106600;4B2
;;;;3106700;4B2
;;;;3106800;4B2
;;;;3106900;4B2
;;;;3107000;4B2
;;;;3107100;4B2
;;;;3107200;4B2
;;;;3107300;4B2
;;;;3107400;4B2
;;;;3107500;4B2
;;;;3107600;4B2
;;;;3108000;4C2
;;;;3108200;3B2
;;;;3108300;3B2
;;;;3108400;3B2
;;;;3108500;3B2
;;;;3108600;3B2
;;;;3108700;3B2
;;;;3108800;3B2
;;;;3108900;3B2
;;;;3109000;3B2
;;;;3109100;3B2
;;;;3109200;3B2
;;;;3109300;3B2
;;;;3109400;3B2
;;;;3109500;3B2
;;;;3109600;3B2
;;;;3109700;3B2
;;;;3109800;3B2
;;;;3109900;3B2
;;;;3110000;3B2
;;;;3110100;3B2
;;;;3110200;3B2
;;;;3110300;3B2
;;;;3110400;3B2
;;;;3110600;3B2
;;;;3110700;3B2
;;;;3110800;3B2
;;;;3110900;3B2
;;;;3111100;3B2
;;;;3111200;3B2
;;;;3111300;3B2
;;;;3111400;3B2
;;;;3111500;3B2
;;;;3111600;3B2
;;;;3111700;3B2
;;;;3111800;3B2
;;;;3111900;3B2
;;;;3112000;3B2
;;;;3112100;3B2
;;;;3112200;3B2
;;;;3112300;3B2
;;;;3112400;3B2
;;;;3112500;3B2
;;;;3112600;3B2
;;;;3112700;3B2
;;;;3112800;3B2
;;;;3112900;3B2
;;;;3113000;3B2
;;;;3113100;3B2
;;;;3113200;3B2
;;;;3113300;3B2
;;;;3113400;3B2
;;;;3113500;3B2
;;;;3113600;3B2
;;;;3113700;3B2
;;;;3113800;3B2
;;;;3113900;3B2
;;;;3114000;3B2
;;;;3114100;3B2
;;;;3114200;3B2
;;;;3114300;3B2
;;;;3114400;3B2
;;;;3114500;3B2
;;;;3114600;3B2
;;;;3114700;3B2
;;;;3114800;3B2
;;;;3114900;3B2
;;;;3115000;3B2
;;;;3115100;3B2
;;;;3115200;3B2
;;;;3115300;3B2
;;;;3115400;3B2
;;;;3115500;3B2
;;;;3115600;3B2
;;;;3115700;3B2
;;;;3115800;3B2
;;;;3115900;3B2
;;;;3116000;3B2
;;;;3116100;3B2
;;;;3116200;3B2
;;;;3116300;3B2
;;;;3116400;3B2
;;;;3116600;3B2
;;;;3116700;3B2
;;;;3116800;3B2
;;;;3116900;3B2
;;;;3117000;3B2
;;;;3117100;3B2
;;;;3117200;3B2
;;;;3117300;3B2
;;;;3117400;3B2
;;;;3117500;3B2
;;;;3117600;3B2
;;;;3117700;3B2
;;;;3117800;3B2
;;;;3117900;3B2
;;;;3118000;3B2
;;;;3118100;3B2
;;;;3118200;3B2
;;;;3118300;3B2
;;;;3118400;3B2
;;;;3118500;3B2
;;;;3118600;3B2
;;;;3118700;3B2
;;;;3118800;3B2
;;;;3118900;3B2
;;;;3119000;3B2
;;;;3119100;3B2
;;;;3119200;3B2
;;;;3119300;3B2
;;;;3119400;3B2
;;;;3119500;3B2
;;;;3119600;3B2
;;;;3119700;3B2
;;;;3119800;3B2
;;;;3119900;3B2
;;;;3120000;3B2
;;;;3120100;3B2
;;;;3120200;3B2
;;;;3120300;3B2
;;;;3120400;3B2
;;;;3120500;3B2
;;;;3120600;3B2
;;;;3120700;3B2
;;;;3120800;3B2
;;;;3120900;3B2
;;;;3121000;3B2
;;;;3121100;3B2
;;;;3121200;3B2
;;;;3121300;3B2
;;;;3121400;3B2
;;;;3121500;3B2
;;;;3121600;3B2
;;;;3121700;3B2
;;;;3121800;3B2
;;;;3121900;3B2
;;;;3122000;3B2
;;;;3122100;3B2
;;;;3122200;3B2
;;;;3122300;3B2
;;;;3122400;3B2
;;;;3122500;3B2
;;;;3122600;3B2
;;;;3122700;3B2
;;;;3122800;3B2
;;;;3122900;3B2
;;;;3123000;3B2
;;;;3123100;3B2
;;;;3123200;3B2
;;;;3123300;3B2
;;;;3123400;3B2
;;;;3123500;3B2
;;;;3123600;3B2
;;;;3123700;3B2
;;;;3123800;3B2
;;;;3123900;3B2
;;;;3124000;3B2
;;;;3124100;3B2
;;;;3124200;3B2
;;;;3124300;3B2
;;;;3124400;3B2
;;;;3124500;3B2
;;;;3124600;3B2
;;;;3124700;3B2
;;;;3124800;3B2
;;;;3124900;3B2
;;;;3125000;3B2
;;;;3125100;3B2
;;;;3125200;3B2
;;;;3125300;3B2
;;;;3125400;3B2
;;;;3125500;3B2
;;;;3125600;3B2
;;;;3125700;3B2
;;;;3125800;3B2
;;;;3125900;3B2
;;;;3126000;3B2
;;;;3126100;3B2
;;;;3126200;3B2
;;;;3126300;3B2
;;;;3126400;3B2
;;;;3126500;3B2
;;;;3126600;3B2
;;;;3126700;3B2
;;;;3126800;3B2
;;;;3126900;3B2
;;;;3127000;3B2
;;;;3127100;3B2
;;;;3127200;3B2
;;;;3127300;3B2
;;;;3127400;3B2
;;;;3127500;3B2
;;;;3127700;3B2
;;;;3127800;3B2
;;;;3127900;3B2
;;;;3128000;3B2
;;;;3128100;3B2
;;;;3128200;3B2
;;;;3128300;3B2
;;;;3128400;3B2
;;;;3128500;3B2
;;;;3128600;3B2
;;;;3128700;3B2
;;;;3128800;3B2
;;;;3128900;3B2
;;;;3129000;3B2
;;;;3129100;3B2
;;;;3129200;3B2
;;;;3129300;3B2
;;;;3129400;3B2
;;;;3129500;3B2
;;;;3129600;3B2
;;;;3129700;3B2
;;;;3129800;3B2
;;;;3129900;3B2
;;;;3130000;3B2
;;;;3130100;3B2
;;;;3130200;3B2
;;;;3130300;3B2
;;;;3130400;3B2
;;;;3130500;3B2
;;;;3130600;3B2
;;;;3130700;3B2
;;;;3130800;3B2
;;;;3130900;3B2
;;;;3131000;3B2
;;;;3131100;3B2
;;;;3131200;3B2
;;;;3131300;3B2
;;;;3131500;3B2
;;;;3131600;3B2
;;;;3131700;3B2
;;;;3131800;3B2
;;;;3131900;3B2
;;;;3132000;3B2
;;;;3132100;3B2
;;;;3132200;3B2
;;;;3132300;3B2
;;;;3132400;3B2
;;;;3132500;3B2
;;;;3132600;3B2
;;;;3132700;3B2
;;;;3132800;3B2
;;;;3132900;3B2
;;;;3133000;3B2
;;;;3133100;3B2
;;;;3133200;3B2
;;;;3133300;3B2
;;;;3133400;3B2
;;;;3133500;3B2
;;;;3133600;3B2
;;;;3133700;3B2
;;;;3133800;3B2
;;;;3133900;3B2
;;;;3134000;3B2
;;;;3134100;3B2
;;;;3134400;2A2
;;;;3134500;2A2
;;;;3134600;2Ax
;;;;3134700;2Ax
;;;;3134800;2Ax
;;;;3134900;2Ax
;;;;3135000;2Ax
;;;;3135100;2Ax
;;;;3135200;2Ax
;;;;3135300;2Ax
;;;;3135400;2Ax
;;;;3135500;2Ax
;;;;3135600;2Ax
;;;;3135700;2Ax
;;;;3135800;2Ax
;;;;3135900;2Ax
;;;;3136000;2Ax
;;;;3136100;2Ax
;;;;3136200;2Ax
;;;;3136300;2Ax
;;;;3136400;2Ax
;;;;3136500;2Ax
;;;;3136600;2Ax
;;;;3136700;2Ax
;;;;3136800;2Ax
;;;;3136900;2Ax
;;;;3137000;2Ax
;;;;3137100;2Ax
;;;;3137200;2Ax
